date	time	subject	trialcode	trialnum	latency	response	
090607	13:03	813	JSseePR17	1	500	0	
090607	13:03	813	PR17 emerald	2	43435	elementary	
090607	13:03	813	JSPR17	3	11321	6	
090607	13:03	813	JSseePR27	4	500	0	
090607	13:03	813	PR27 wheat	5	6389	partner	
090607	13:03	813	JSPR27	6	3002	5	
090607	13:03	813	JSseePR07	7	500	0	
090607	13:03	813	PR07 bog	8	5543	blues	
090607	13:03	813	JSPR07	9	6407	8	
090607	13:03	813	JSseePR23	10	500	0	
090607	13:03	813	PR23 companion	11	3559	control	
090607	13:03	813	JSPR23	12	6358	8	
090607	13:03	813	JSseePR06	13	500	0	
090607	13:03	813	PR06 beast	14	5828	ugly	
090607	13:03	813	JSPR06	15	4478	5	
090607	13:03	813	JSseePR09	16	500	0	
090607	13:03	813	PR09 album	17	4139	ding	
090607	13:03	813	JSPR09	18	2975	6	
090607	13:03	813	JSseePR21	19	500	0	
090607	13:03	813	PR21 innocence	20	9628	sense	
090607	13:03	813	JSPR21	21	4025	5	
090607	13:03	813	JSseePR01	22	500	0	
090607	13:03	813	PR01 cash	23	6347	cash	
090607	13:03	813	JSPR01	24	6642	6	
090607	13:03	813	JSseePR11	25	500	0	
090607	13:03	813	PR11 ounce	26	3288	once	
090607	13:03	813	JSPR11	27	2136	5	
090607	13:03	813	JSseePR25	28	500	0	
090607	13:03	813	PR25 saliva	29	6065	saliva	
090607	13:03	813	JSPR25	30	7138	6	
090607	13:03	813	JSseePR30	31	500	0	
090607	13:03	813	PR30 maiden	32	4199	maid	
090607	13:03	813	JSPR30	33	1959	7	
090607	13:03	813	JSseePR03	34	500	0	
090607	13:03	813	PR03 acre	35	2574	acre	
090607	13:03	813	JSPR03	36	2092	6	
090607	13:03	813	JSseePR13	37	500	0	
090607	13:03	813	PR13 ambition	38	5235	ambition	
090607	13:03	813	JSPR13	39	4304	5	
090607	13:03	813	JSseePR04	40	500	0	
090607	13:03	813	PR04 diaper	41	3823	gold	
090607	13:03	813	JSPR04	42	1993	5	
090607	13:03	813	JSseePR28	43	500	0	
090607	13:03	813	PR28 challenge	44	3129	challenge	
090607	13:03	813	JSPR28	45	1895	6	
090607	13:03	813	JSseeUR42	1	500	0	
090607	13:03	813	UR42 sergeant	2	5118	sergeant	
090607	13:03	813	JSUR42	3	2063	6	
090607	13:03	813	JSseeUR52	4	500	0	
090607	13:03	813	UR52 knight	5	4348	knight	
090607	13:03	813	JSUR52	6	2852	5	
090607	13:03	813	JSseeLH01	7	500	0	
090607	13:03	813	LH01 brain	8	1625	brain	
090607	13:03	813	JSLH01	9	3131	6	
090607	13:03	813	JSseeHL45	10	500	0	
090607	13:03	813	HL45 words	11	1726	words	
090607	13:03	813	JSHL45	12	3786	5	
090607	13:03	813	JSseeLH03	13	500	0	
090607	13:03	813	LH03 yard	14	1622	yard	
090607	13:03	813	JSLH03	15	2990	5	
090607	13:03	813	JSseeHL21	16	500	0	
090607	13:03	813	HL21 empire	17	1768	empire	
090607	13:03	813	JSHL21	18	5613	7	
090607	13:03	813	JSseeLH38	19	500	0	
090607	13:03	813	LH38 paint	20	2926	rain	
090607	13:03	813	JSLH38	21	1509	6	
090607	13:03	813	JSseeLH43	22	500	0	
090607	13:03	813	LH43 noise	23	1708	noise	
090607	13:03	813	JSLH43	24	2029	5	
090607	13:03	813	JSseeLH37	25	500	0	
090607	13:03	813	LH37 pad	26	1707	pain	
090607	13:03	813	JSLH37	27	1744	5	
090607	13:03	813	JSseeHL07	28	500	0	
090607	13:03	813	HL07 king	29	2004	king	
090607	13:03	813	JSHL07	30	1511	3	
090607	13:03	813	JSseeHL39	31	500	0	
090607	13:03	813	HL39 book	32	1688	book	
090607	13:03	813	JSHL39	33	3029	4	
090607	13:03	813	JSseeLH24	34	500	0	
090607	13:03	813	LH24 feeling	35	2130	loss	
090607	13:03	813	JSLH24	36	3832	5	
090607	13:03	813	JSseeHL42	37	500	0	
090607	13:03	813	HL42 pie	38	4432	pie	
090607	13:03	813	JSHL42	39	1850	5	
090607	13:03	813	JSseeUR30	40	500	0	
090607	13:03	813	UR30 lover	41	2436	cancer	
090607	13:03	813	JSUR30	42	2403	3	
090607	13:03	813	JSseeUR95	43	500	0	
090607	13:03	813	UR95 fool	44	5261	past	
090607	13:03	813	JSUR95	45	2628	5	
090607	13:03	813	JSseeLH20	46	500	0	
090607	13:03	813	LH20 violation	47	2956	violation	
090607	13:03	813	JSLH20	48	2179	5	
090607	13:03	813	JSseeUR96	49	500	0	
090607	13:03	813	UR96 dessert	50	8020	destiny	
090607	13:03	813	JSUR96	51	1436	5	
090607	13:03	813	JSseeUR66	52	500	0	
090607	13:03	813	UR66 chief	53	4115	food	
090607	13:03	813	JSUR66	54	1974	5	
090607	13:03	813	JSseeHL17	55	500	0	
090607	13:03	813	HL17 soap	56	1743	soap	
090607	13:03	813	JSHL17	57	1347	5	
090607	13:03	813	JSseeUR06	58	500	0	
090607	13:03	813	UR06 cello	59	3573	cell	
090607	13:03	813	JSUR06	60	1390	5	
090607	13:03	813	JSseeLH32	61	500	0	
090607	13:03	813	LH32 capacity	62	4646	capability	
090607	13:03	813	JSLH32	63	2981	4	
090607	13:03	813	JSseeUR103	64	500	0	
090607	13:03	813	UR103 hula	65	2206	laugh	
090607	13:03	813	JSUR103	66	1791	7	
090607	13:03	813	JSseeHL23	67	500	0	
090607	13:03	813	HL23 baby	68	1193	baby	
090607	13:03	813	JSHL23	69	2011	5	
090607	13:03	813	JSseeUR63	70	500	0	
090607	13:03	813	UR63 alley	71	2515	sneeze	
090607	13:03	813	JSUR63	72	2724	5	
090607	13:03	813	JSseeLH11	73	500	0	
090607	13:03	813	LH11 cancer	74	2448	cancer	
090607	13:03	813	JSLH11	75	1722	3	
090607	13:03	813	JSseeHL03	76	500	0	
090607	13:03	813	HL03 cigarette	77	2311	cigarette	
090607	13:03	813	JSHL03	78	2750	8	
090607	13:03	813	JSseeUR28	79	500	0	
090607	13:03	813	UR28 bang	80	4686	bank	
090607	13:03	813	JSUR28	81	3182	6	
090607	13:03	813	JSseeLH04	82	500	0	
090607	13:03	813	LH04 grade	83	3175	grade	
090607	13:03	813	JSLH04	84	1189	5	
090607	13:03	813	JSseeHL01	85	500	0	
090607	13:03	813	HL01 elephant	86	1947	elephant	
090607	13:03	813	JSHL01	87	2300	4	
090607	13:03	813	JSseeLH27	88	500	0	
090607	13:03	813	LH27 condition	89	2606	condition	
090607	13:03	813	JSLH27	90	1073	5	
090607	13:03	813	JSseeLH51	91	500	0	
090607	13:03	813	LH51 exit	92	2382	excite	
090607	13:03	813	JSLH51	93	1224	4	
090607	13:03	813	JSseeLH07	94	500	0	
090607	13:03	813	LH07 rear	95	1529	rear	
090607	13:03	813	JSLH07	96	2141	3	
090607	13:03	813	JSseeHL41	97	500	0	
090607	13:03	813	HL41 hand	98	1354	hand	
090607	13:03	813	JSHL41	99	3872	3	
090607	13:03	813	JSseeUR50	100	500	0	
090607	13:03	813	UR50 crane	101	4278	pain	
090607	13:03	813	JSUR50	102	2163	4	
090607	13:03	813	JSseeUR76	103	500	0	
090607	13:03	813	UR76 dignity	104	4754	number	
090607	13:03	813	JSUR76	105	1429	5	
090607	13:03	813	JSseeUR69	106	500	0	
090607	13:03	813	UR69 flashlight	107	6377	slushie	
090607	13:03	813	JSUR69	108	3124	4	
090607	13:03	813	JSseeUR85	109	500	0	
090607	13:03	813	UR85 stroke	110	3127	stroke	
090607	13:03	813	JSUR85	111	2248	4	
090607	13:03	813	JSseeHL47	112	500	0	
090607	13:03	813	HL47 horse	113	1573	horse	
090607	13:03	813	JSHL47	114	481	8	
090607	13:03	813	JSseeHL49	115	500	0	
090607	13:03	813	HL49 spice	116	1469	spice	
090607	13:03	813	JSHL49	117	1881	3	
090607	13:03	813	JSseeUR22	118	500	0	
090607	13:03	813	UR22 thesaurus	119	2810	baseball	
090607	13:03	813	JSUR22	120	1519	3	
090607	13:03	813	JSseeLH25	121	500	0	
090607	13:03	813	LH25 track	122	2964	track	
090607	13:03	813	JSLH25	123	1278	8	
090607	13:03	813	JSseeUR82	124	500	0	
090607	13:03	813	UR82 campus	125	7576	campus	
090607	13:03	813	JSUR82	126	1237	4	
090607	13:03	813	JSseeLH02	127	500	0	
090607	13:03	813	LH02 harm	128	1924	harm	
090607	13:03	813	JSLH02	129	1931	8	
090607	13:03	813	JSseeLH14	130	500	0	
090607	13:03	813	LH14 note	131	1410	note	
090607	13:03	813	JSLH14	132	1599	3	
090607	13:03	813	JSseeUR70	133	500	0	
090607	13:03	813	UR70 pajamas	134	2353	plates	
090607	13:03	813	JSUR70	135	3098	4	
090607	13:03	813	JSseeHL31	136	500	0	
090607	13:03	813	HL31 war	137	1722	war	
090607	13:03	813	JSHL31	138	1880	8	
090607	13:03	813	JSseeLH50	139	500	0	
090607	13:03	813	LH50 measure	140	2348	measure	
090607	13:03	813	JSLH50	141	4227	6	
090607	13:03	813	JSseeUR60	142	500	0	
090607	13:03	813	UR60 plaque	143	3772	platform	
090607	13:03	813	JSUR60	144	1810	4	
090607	13:03	813	JSseeUR68	145	500	0	
090607	13:03	813	UR68 fatigue	146	2950	plumber	
090607	13:03	813	JSUR68	147	835	5	
090607	13:03	813	JSseeUR20	148	500	0	
090607	13:03	813	UR20 climax	149	4331	climate	
090607	13:03	813	JSUR20	150	635	5	
090607	13:03	813	JSseeHL09	151	500	0	
090607	13:03	813	HL09 chalk	152	1319	chalk	
090607	13:03	813	JSHL09	153	1713	8	
090607	13:03	813	JSseeLH09	154	500	0	
090607	13:03	813	LH09 piece	155	2596	piece	
090607	13:03	813	JSLH09	156	1947	3	
090607	13:03	813	JSseeUR27	157	500	0	
090607	13:03	813	UR27 consequence	158	4213	consequence	
090607	13:03	813	JSUR27	159	4719	5	
090607	13:03	813	JSseeLH30	160	500	0	
090607	13:03	813	LH30 assignment	161	3722	assignment	
090607	13:03	813	JSLH30	162	3930	8	
090607	13:03	813	JSseeUR67	163	500	0	
090607	13:03	813	UR67 producer	164	2774	produce	
090607	13:03	813	JSUR67	165	1082	4	
090607	13:03	813	JSseeUR13	166	500	0	
090607	13:03	813	UR13 almanac	167	7304	alligator	
090607	13:03	813	JSUR13	168	2099	3	
090607	13:03	813	JSseeUR107	169	500	0	
090607	13:03	813	UR107 cocaine	170	1724	cocaine	
090607	13:03	813	JSUR107	171	1940	8	
090607	13:03	813	JSseeUR65	172	500	0	
090607	13:03	813	UR65 checkers	173	1919	cheese	
090607	13:03	813	JSUR65	174	1539	6	
090607	13:03	813	JSseeUR59	175	500	0	
090607	13:03	813	UR59 copper	176	2990	fax	
090607	13:03	813	JSUR59	177	1284	5	
090607	13:03	813	JSseeHL53	178	500	0	
090607	13:03	813	HL53 fish	179	1619	fish	
090607	13:03	813	JSHL53	180	1086	5	
090607	13:03	813	JSseeUR47	181	500	0	
090607	13:03	813	UR47 chimpanzee	182	3151	roof	
090607	13:03	813	JSUR47	183	2644	5	
090607	13:03	813	JSseeUR58	184	500	0	
090607	13:03	813	UR58 answer	185	2177	bone	
