date	time	subject	trialcode	trialnum	latency	response	
091107	10:58	841	JAseePR17	1	500	0	
091107	10:58	841	PR17 emerald	2	30902	elm	
091107	10:58	841	JAPR17	3	29991	5	
091107	10:58	841	JAseePR27	4	500	0	
091107	10:58	841	PR27 wheat	5	17997	wife	
091107	10:58	841	JAPR27	6	17801	9	
091107	10:58	841	JAseePR07	7	500	0	
091107	10:58	841	PR07 bog	8	8332	blues	
091107	10:58	841	JAPR07	9	10559	5	
091107	10:58	841	JAseePR23	10	500	0	
091107	10:58	841	PR23 companion	11	8988	communism	
091107	10:58	841	JAPR23	12	10525	3	
091107	10:58	841	JAseePR06	13	500	0	
091107	10:58	841	PR06 beast	14	8012	beauty	
091107	10:58	841	JAPR06	15	10289	5	
091107	10:58	841	JAseePR09	16	500	0	
091107	10:58	841	PR09 album	17	9652	bell	
091107	10:58	841	JAPR09	18	16212	3	
091107	10:58	841	JAseePR21	19	500	0	
091107	10:58	841	PR21 innocence	20	6859	fact	
091107	10:58	841	JAPR21	21	13808	3	
091107	10:58	841	JAseePR01	22	500	0	
091107	10:58	841	PR01 cash	23	9866	cashew	
091107	10:58	841	JAPR01	24	12101	5	
091107	10:58	841	JAseePR11	25	500	0	
091107	10:58	841	PR11 ounce	26	9687	breeze	
091107	10:58	841	JAPR11	27	5532	7	
091107	10:58	841	JAseePR25	28	500	0	
091107	10:58	841	PR25 saliva	29	10739	saltline	
091107	10:58	841	JAPR25	30	22219	8	
091107	10:58	841	JAseePR30	31	500	0	
091107	10:58	841	PR30 maiden	32	4287	men	
091107	10:58	841	JAPR30	33	24296	7	
091107	10:58	841	JAseePR03	34	500	0	
091107	10:58	841	PR03 acre	35	3739	nut	
091107	10:58	841	JAPR03	36	21754	9	
091107	10:58	841	JAseePR13	37	500	0	
091107	10:58	841	PR13 ambition	38	7883		
091107	10:58	841	JAPR13	39	10152	4	
091107	10:58	841	JAseePR04	40	500	0	
091107	10:58	841	PR04 diaper	41	9884	earing	
091107	10:58	841	JAPR04	42	12955	9	
091107	10:58	841	JAseeUR53	1	500	0	
091107	10:58	841	UR53 hell	2	6382	dress	
091107	10:58	841	JAUR53	3	7142	7	
091107	10:58	841	JAseeUR13	4	500	0	
091107	10:58	841	UR13 almanac	5	4972	animal	
091107	10:58	841	JAUR13	6	18667	7	
091107	10:58	841	JAseeHL07	7	500	0	
091107	10:58	841	HL07 king	8	6060	chair	
091107	10:58	841	JAHL07	9	9183	5	
091107	10:58	841	JAseeLH05	10	500	0	
091107	10:58	841	LH05 chain	11	7061	glue	
091107	10:58	841	JALH05	12	9264	3	
091107	10:58	841	JAseeLH02	13	500	0	
091107	10:58	841	LH02 harm	14	7852	alarm	
091107	10:58	841	JALH02	15	11229	8	
091107	10:58	841	JAseeUR64	16	500	0	
091107	10:58	841	UR64 fist	17	3465	first	
091107	10:58	841	JAUR64	18	29214	3	
091107	10:58	841	JAseeUR32	19	500	0	
091107	10:58	841	UR32 navigator	20	7925	navigator	
091107	10:58	841	JAUR32	21	4009	7	
091107	10:58	841	JAseeLH50	22	500	0	
091107	10:58	841	LH50 measure	23	5609	average	
091107	10:58	841	JALH50	24	6236	6	
091107	10:58	841	JAseeLH27	25	500	0	
091107	10:58	841	LH27 condition	26	3760		
091107	10:58	841	JALH27	27	11023	4	
091107	10:58	841	JAseeHL17	28	500	0	
091107	10:58	841	HL17 soap	29	5451	soap	
091107	10:58	841	JAHL17	30	14538	7	
091107	10:58	841	JAseeUR74	31	500	0	
091107	10:58	841	UR74 suitcase	32	5647	sunrise	
091107	10:58	841	JAUR74	33	12119	6	
091107	10:58	841	JAseeHL36	34	500	0	
091107	10:58	841	HL36 football	35	4580	football	
091107	10:58	841	JAHL36	36	6888	2	
091107	10:58	841	JAseeLH20	37	500	0	
091107	10:58	841	LH20 violation	38	6456	victom	
091107	10:58	841	JALH20	39	6514	9	
091107	10:58	841	JAseeLH54	40	500	0	
091107	10:58	841	LH54 limit	41	3505	range	
091107	10:58	841	JALH54	42	4848	7	
091107	10:58	841	JAseeLH51	43	500	0	
091107	10:58	841	LH51 exit	44	4329	outlet	
091107	10:58	841	JALH51	45	7958	8	
091107	10:58	841	JAseeUR35	46	500	0	
091107	10:58	841	UR35 cause	47	5223	bear	
091107	10:58	841	JAUR35	48	13904	7	
091107	10:58	841	JAseeLH19	49	500	0	
091107	10:58	841	LH19 snob	50	4730	nose	
091107	10:58	841	JALH19	51	6154	9	
091107	10:58	841	JAseeHL51	52	500	0	
091107	10:58	841	HL51 color	53	4177	red	
091107	10:58	841	JAHL51	54	7359	3	
091107	10:58	841	JAseeHL47	55	500	0	
091107	10:58	841	HL47 horse	56	3668	horse	
091107	10:58	841	JAHL47	57	5299	7	
091107	10:58	841	JAseeUR45	58	500	0	
091107	10:58	841	UR45 bridge	59	5536	groom	
091107	10:58	841	JAUR45	60	6958	9	
091107	10:58	841	JAseeUR69	61	500	0	
091107	10:58	841	UR69 flashlight	62	6254	cherry	
091107	10:58	841	JAUR69	63	6675	5	
091107	10:58	841	JAseeUR76	64	500	0	
