date	time	subject	trialcode	trialnum	latency	response	
090607	17:05	830	JAseePR17	1	500	0	
090607	17:05	830	PR17 emerald	2	18922	dog 	
090607	17:05	830	JAPR17	3	6822	5	
090607	17:05	830	JAseePR27	4	500	0	
090607	17:05	830	PR27 wheat	5	5520	wife	
090607	17:05	830	JAPR27	6	3904	6	
090607	17:05	830	JAseePR07	7	500	0	
090607	17:05	830	PR07 bog	8	5221	blues	
090607	17:05	830	JAPR07	9	3128	4	
090607	17:05	830	JAseePR23	10	500	0	
090607	17:05	830	PR23 companion	11	8479	communist	
090607	17:05	830	JAPR23	12	16577	4	
090607	17:05	830	JAseePR06	13	500	0	
090607	17:05	830	PR06 beast	14	10255	people	
090607	17:05	830	JAPR06	15	2332	3	
090607	17:05	830	JAseePR09	16	500	0	
090607	17:05	830	PR09 album	17	8405	fire	
090607	17:05	830	JAPR09	18	1183	4	
090607	17:05	830	JAseePR21	19	500	0	
090607	17:05	830	PR21 innocence	20	12120	mind	
090607	17:05	830	JAPR21	21	12115	4	
090607	17:05	830	JAseePR01	22	500	0	
090607	17:05	830	PR01 cash	23	4125	nut	
090607	17:05	830	JAPR01	24	4525	5	
090607	17:05	830	JAseePR11	25	500	0	
090607	17:05	830	PR11 ounce	26	9085	inside	
090607	17:05	830	JAPR11	27	2310	4	
090607	17:05	830	JAseePR25	28	500	0	
090607	17:05	830	PR25 saliva	29	7370	california	
090607	17:05	830	JAPR25	30	2974	4	
090607	17:05	830	JAseePR30	31	500	0	
090607	17:05	830	PR30 maiden	32	9808	people	
090607	17:05	830	JAPR30	33	2076	5	
090607	17:05	830	JAseePR03	34	500	0	
090607	17:05	830	PR03 acre	35	4259	acorn	
090607	17:05	830	JAPR03	36	1997	4	
090607	17:05	830	JAseePR13	37	500	0	
090607	17:05	830	PR13 ambition	38	6452	beginner	
090607	17:05	830	JAPR13	39	2583	4	
090607	17:05	830	JAseePR04	40	500	0	
090607	17:05	830	PR04 diaper	41	6524	jewelry	
090607	17:05	830	JAPR04	42	6284	5	
090607	17:05	830	JAseeUR53	1	500	0	
090607	17:05	830	UR53 hell	2	23681	people	
090607	17:05	830	JAUR53	3	4635	6	
090607	17:05	830	JAseeUR13	4	500	0	
090607	17:05	830	UR13 almanac	5	10640	animal	
090607	17:05	830	JAUR13	6	4042	4	
090607	17:05	830	JAseeHL07	7	500	0	
090607	17:05	830	HL07 king	8	3673	king	
090607	17:05	830	JAHL07	9	4022	8	
090607	17:05	830	JAseeLH05	10	500	0	
090607	17:05	830	LH05 chain	11	10595	tie	
090607	17:05	830	JALH05	12	1821	4	
090607	17:05	830	JAseeLH02	13	500	0	
090607	17:05	830	LH02 harm	14	4999	harmful	
090607	17:05	830	JALH02	15	4471	7	
090607	17:05	830	JAseeUR64	16	500	0	
090607	17:05	830	UR64 fist	17	5308	control	
090607	17:05	830	JAUR64	18	2609	3	
090607	17:05	830	JAseeUR32	19	500	0	
090607	17:05	830	UR32 navigator	20	22065	hay	
090607	17:05	830	JAUR32	21	1980	6	
090607	17:05	830	JAseeLH50	22	500	0	
090607	17:05	830	LH50 measure	23	6629	medium	
090607	17:05	830	JALH50	24	2083	5	
090607	17:05	830	JAseeLH27	25	500	0	
090607	17:05	830	LH27 condition	26	6146	evidence	
090607	17:05	830	JALH27	27	1848	4	
090607	17:05	830	JAseeHL17	28	500	0	
090607	17:05	830	HL17 soap	29	3622	corn	
090607	17:05	830	JAHL17	30	7748	6	
090607	17:05	830	JAseeUR74	31	500	0	
090607	17:05	830	UR74 suitcase	32	6738	poke	
090607	17:05	830	JAUR74	33	1325	4	
090607	17:05	830	JAseeHL36	34	500	0	
090607	17:05	830	HL36 football	35	8347	football	
090607	17:05	830	JAHL36	36	5266	7	
090607	17:05	830	JAseeLH20	37	500	0	
090607	17:05	830	LH20 violation	38	4959	trial	
090607	17:05	830	JALH20	39	1287	4	
090607	17:05	830	JAseeLH54	40	500	0	
090607	17:05	830	LH54 limit	41	10110	circumstance	
090607	17:05	830	JALH54	42	2365	2	
090607	17:05	830	JAseeLH51	43	500	0	
090607	17:05	830	LH51 exit	44	20645	water	
090607	17:05	830	JALH51	45	2773	2	
090607	17:05	830	JAseeUR35	46	500	0	
090607	17:05	830	UR35 cause	47	6174	beast	
090607	17:05	830	JAUR35	48	2010	3	
090607	17:05	830	JAseeLH19	49	500	0	
090607	17:05	830	LH19 snob	50	17163	tissue	
090607	17:05	830	JALH19	51	2448	6	
090607	17:05	830	JAseeHL51	52	500	0	
090607	17:05	830	HL51 color	53	5415	marker	
090607	17:05	830	JAHL51	54	1465	3	
090607	17:05	830	JAseeHL47	55	500	0	
090607	17:05	830	HL47 horse	56	6277	texas	
090607	17:05	830	JAHL47	57	2310	7	
090607	17:05	830	JAseeUR45	58	500	0	
090607	17:05	830	UR45 bridge	59	5026	marriage	
090607	17:05	830	JAUR45	60	1999	7	
090607	17:05	830	JAseeUR69	61	500	0	
090607	17:05	830	UR69 flashlight	62	4910	good	
090607	17:05	830	JAUR69	63	1364	7	
090607	17:05	830	JAseeUR76	64	500	0	
090607	17:05	830	UR76 dignity	65	4757	enter	
090607	17:05	830	JAUR76	66	557	6	
090607	17:05	830	JAseeLH24	67	500	0	
090607	17:05	830	LH24 feeling	68	7112	religion	
090607	17:05	830	JALH24	69	2318	7	
090607	17:05	830	JAseeHL53	70	500	0	
