date	time	subject	trialcode	trialnum	latency	response	
090607	10:55	806	JAseePR17	1	500	0	
090607	10:55	806	PR17 emerald	2	22360	elm + oak	
090607	10:55	806	JAPR17	3	28174	6	
090607	10:55	806	JAseePR27	4	500	0	
090607	10:55	806	PR27 wheat	5	21541	dog	
090607	10:55	806	JAPR27	6	14243	8	
090607	10:55	806	JAseePR07	7	500	0	
090607	10:55	806	PR07 bog	8	4064	4	
090607	10:55	806	JAPR07	9	4291	8	
090607	10:55	806	JAseePR23	10	500	0	
090607	10:55	806	PR23 companion	11	4716	sdfsadf	
090607	10:55	806	JAPR23	12	6538	9	
090607	10:55	806	JAseePR06	13	500	0	
090607	10:55	806	PR06 beast	14	3923	bob	
090607	10:55	806	JAPR06	15	3444	9	
090607	10:55	806	JAseePR09	16	500	0	
090607	10:55	806	PR09 album	17	11440	black	
090607	10:55	806	JAPR09	18	4412	10	
090607	10:55	806	JAseePR21	19	500	0	
090607	10:55	806	PR21 innocence	20	3325	control	
090607	10:55	806	JAPR21	21	15030	9	
090607	10:55	806	JAseePR01	22	500	0	
090607	10:55	806	PR01 cash	23	3697	cashew	
090607	10:55	806	JAPR01	24	7575	7	
090607	10:55	806	JAseePR11	25	500	0	
090607	10:55	806	PR11 ounce	26	5042	ball	
090607	10:55	806	JAPR11	27	8132	9	
090607	10:55	806	JAseePR25	28	500	0	
090607	10:55	806	PR25 saliva	29	3931	saliva	
090607	10:55	806	JAPR25	30	6922	9	
090607	10:55	806	JAseePR30	31	500	0	
090607	10:55	806	PR30 maiden	32	2999	maid	
090607	10:55	806	JAPR30	33	5585	9	
090607	10:55	806	JAseePR03	34	500	0	
090607	10:55	806	PR03 acre	35	4953	crayon	
090607	10:55	806	JAPR03	36	3573	9	
090607	10:55	806	JAseePR13	37	500	0	
090607	10:55	806	PR13 ambition	38	4296	nuts	
090607	10:55	806	JAPR13	39	5015	9	
090607	10:55	806	JAseePR04	40	500	0	
090607	10:55	806	PR04 diaper	41	4012	control	
090607	10:55	806	JAPR04	42	7214	9	
090607	10:55	806	JAseeUR53	1	500	0	
090607	10:55	806	UR53 hell	2	10319	hello	
090607	10:55	806	JAUR53	3	6428	9	
090607	10:55	806	JAseeUR13	4	500	0	
090607	10:55	806	UR13 almanac	5	8710	lizard	
090607	10:55	806	JAUR13	6	5164	9	
090607	10:55	806	JAseeHL07	7	500	0	
090607	10:55	806	HL07 king	8	3975	brown	
090607	10:55	806	JAHL07	9	1710	10	
090607	10:55	806	JAseeLH05	10	500	0	
090607	10:55	806	LH05 chain	11	4553	glue gun	
090607	10:55	806	JALH05	12	4191	10	
090607	10:55	806	JAseeLH02	13	500	0	
090607	10:55	806	LH02 harm	14	3032	alarm	
090607	10:55	806	JALH02	15	1872	10	
090607	10:55	806	JAseeUR64	16	500	0	
090607	10:55	806	UR64 fist	17	4154	zipper	
090607	10:55	806	JAUR64	18	6033	10	
090607	10:55	806	JAseeUR32	19	500	0	
090607	10:55	806	UR32 navigator	20	5116	navigator	
090607	10:55	806	JAUR32	21	4766	9	
090607	10:55	806	JAseeLH50	22	500	0	
090607	10:55	806	LH50 measure	23	3877	below	
090607	10:55	806	JALH50	24	3173	9	
090607	10:55	806	JAseeLH27	25	500	0	
090607	10:55	806	LH27 condition	26	4132	blue	
090607	10:55	806	JALH27	27	1907	8	
090607	10:55	806	JAseeHL17	28	500	0	
090607	10:55	806	HL17 soap	29	3015	soap	
090607	10:55	806	JAHL17	30	2092	9	
090607	10:55	806	JAseeUR74	31	500	0	
090607	10:55	806	UR74 suitcase	32	5184	dawn	
090607	10:55	806	JAUR74	33	4779	9	
090607	10:55	806	JAseeHL36	34	500	0	
090607	10:55	806	HL36 football	35	3366	space	
090607	10:55	806	JAHL36	36	3079	9	
090607	10:55	806	JAseeLH20	37	500	0	
090607	10:55	806	LH20 violation	38	4185	victum	
090607	10:55	806	JALH20	39	3718	9	
090607	10:55	806	JAseeLH54	40	500	0	
090607	10:55	806	LH54 limit	41	2568	shoot	
090607	10:55	806	JALH54	42	1797	9	
090607	10:55	806	JAseeLH51	43	500	0	
090607	10:55	806	LH51 exit	44	6455	plug	
090607	10:55	806	JALH51	45	3673	9	
090607	10:55	806	JAseeUR35	46	500	0	
090607	10:55	806	UR35 cause	47	3445	ball	
090607	10:55	806	JAUR35	48	5460	10	
090607	10:55	806	JAseeLH19	49	500	0	
090607	10:55	806	LH19 snob	50	5209	control	
090607	10:55	806	JALH19	51	4456	9	
090607	10:55	806	JAseeHL51	52	500	0	
090607	10:55	806	HL51 color	53	4616	devil	
090607	10:55	806	JAHL51	54	7023	10	
090607	10:55	806	JAseeHL47	55	500	0	
090607	10:55	806	HL47 horse	56	3167	horse	
090607	10:55	806	JAHL47	57	2691	10	
090607	10:55	806	JAseeUR45	58	500	0	
090607	10:55	806	UR45 bridge	59	2837	marriage	
090607	10:55	806	JAUR45	60	1411	10	
090607	10:55	806	JAseeUR69	61	500	0	
090607	10:55	806	UR69 flashlight	62	2617	flower	
090607	10:55	806	JAUR69	63	1870	10	
090607	10:55	806	JAseeUR76	64	500	0	
090607	10:55	806	UR76 dignity	65	3770	digital	
090607	10:55	806	JAUR76	66	2467	10	
090607	10:55	806	JAseeLH24	67	500	0	
090607	10:55	806	LH24 feeling	68	3965	many	
090607	10:55	806	JALH24	69	2492	10	
090607	10:55	806	JAseeHL53	70	500	0	
090607	10:55	806	HL53 fish	71	2268	fish	
090607	10:55	806	JAHL53	72	1967	10	
090607	10:55	806	JAseeUR55	73	500	0	
090607	10:55	806	UR55 bargain	74	3588	religion	
