date	time	subject	trialcode	trialnum	latency	response	
091107	09:58	836	JAseePR17	1	500	0	
091107	09:58	836	PR17 emerald	2	21127	tree	
091107	09:58	836	JAPR17	3	15437	1	
091107	09:58	836	JAseePR27	4	500	0	
091107	09:58	836	PR27 wheat	5	9008	marriage	
091107	09:58	836	JAPR27	6	5241	1	
091107	09:58	836	JAseePR07	7	500	0	
091107	09:58	836	PR07 bog	8	3982	music	
091107	09:58	836	JAPR07	9	2491	1	
091107	09:58	836	JAseePR23	10	500	0	
091107	09:58	836	PR23 companion	11	4595	complaint	
091107	09:58	836	JAPR23	12	9241	2	
091107	09:58	836	JAseePR06	13	500	0	
091107	09:58	836	PR06 beast	14	4858	disney	
091107	09:58	836	JAPR06	15	2516	1	
091107	09:58	836	JAseePR09	16	500	0	
091107	09:58	836	PR09 album	17	4571	blue	
091107	09:58	836	JAPR09	18	5285	1	
091107	09:58	836	JAseePR21	19	500	0	
091107	09:58	836	PR21 innocence	20	4409	increase	
091107	09:58	836	JAPR21	21	11080	1	
091107	09:58	836	JAseePR01	22	500	0	
091107	09:58	836	PR01 cash	23	2421	nut	
091107	09:58	836	JAPR01	24	6665	1	
091107	09:58	836	JAseePR11	25	500	0	
091107	09:58	836	PR11 ounce	26	3325	ounce	
091107	09:58	836	JAPR11	27	2286	1	
091107	09:58	836	JAseePR25	28	500	0	
091107	09:58	836	PR25 saliva	29	3616	salt	
091107	09:58	836	JAPR25	30	8661	1	
091107	09:58	836	JAseePR30	31	500	0	
091107	09:58	836	PR30 maiden	32	4271	major	
091107	09:58	836	JAPR30	33	14299	1	
091107	09:58	836	JAseePR03	34	500	0	
091107	09:58	836	PR03 acre	35	2234	tree	
091107	09:58	836	JAPR03	36	16088	1	
091107	09:58	836	JAseePR13	37	500	0	
091107	09:58	836	PR13 ambition	38	8008	control	
091107	09:58	836	JAPR13	39	1777	1	
091107	09:58	836	JAseePR04	40	500	0	
091107	09:58	836	PR04 diaper	41	4681	rich	
091107	09:58	836	JAPR04	42	2379	1	
091107	09:58	836	JAseeUR53	1	500	0	
091107	09:58	836	UR53 hell	2	5348	shirt	
091107	09:58	836	JAUR53	3	2419	1	
091107	09:58	836	JAseeUR13	4	500	0	
091107	09:58	836	UR13 almanac	5	2679	snap	
091107	09:58	836	JAUR13	6	1356	1	
091107	09:58	836	JAseeHL07	7	500	0	
091107	09:58	836	HL07 king	8	5684	carpet	
091107	09:58	836	JAHL07	9	2289	1	
091107	09:58	836	JAseeLH05	10	500	0	
091107	09:58	836	LH05 chain	11	5968	together	
091107	09:58	836	JALH05	12	1421	1	
091107	09:58	836	JAseeLH02	13	500	0	
091107	09:58	836	LH02 harm	14	2229	harm	
091107	09:58	836	JALH02	15	1654	1	
091107	09:58	836	JAseeUR64	16	500	0	
091107	09:58	836	UR64 fist	17	2456	nickle	
091107	09:58	836	JAUR64	18	1494	1	
091107	09:58	836	JAseeUR32	19	500	0	
091107	09:58	836	UR32 navigator	20	4558	harvest	
091107	09:58	836	JAUR32	21	1047	1	
091107	09:58	836	JAseeLH50	22	500	0	
091107	09:58	836	LH50 measure	23	3243	measure	
091107	09:58	836	JALH50	24	1369	1	
091107	09:58	836	JAseeLH27	25	500	0	
091107	09:58	836	LH27 condition	26	5839	facts	
091107	09:58	836	JALH27	27	529	1	
091107	09:58	836	JAseeHL17	28	500	0	
091107	09:58	836	HL17 soap	29	2554	soap	
091107	09:58	836	JAHL17	30	2073	4	
091107	09:58	836	JAseeUR74	31	500	0	
091107	09:58	836	UR74 suitcase	32	4979	summer	
091107	09:58	836	JAUR74	33	1754	1	
091107	09:58	836	JAseeHL36	34	500	0	
091107	09:58	836	HL36 football	35	2973	football	
091107	09:58	836	JAHL36	36	1315	5	
091107	09:58	836	JAseeLH20	37	500	0	
091107	09:58	836	LH20 violation	38	4830	violence	
091107	09:58	836	JALH20	39	1010	2	
091107	09:58	836	JAseeLH54	40	500	0	
091107	09:58	836	LH54 limit	41	2337	limit	
091107	09:58	836	JALH54	42	1121	2	
091107	09:58	836	JAseeLH51	43	500	0	
091107	09:58	836	LH51 exit	44	2315	light	
091107	09:58	836	JALH51	45	970	1	
091107	09:58	836	JAseeUR35	46	500	0	
091107	09:58	836	UR35 cause	47	2644	cat	
091107	09:58	836	JAUR35	48	454	1	
091107	09:58	836	JAseeLH19	49	500	0	
091107	09:58	836	LH19 snob	50	1746	sick	
091107	09:58	836	JALH19	51	393	1	
091107	09:58	836	JAseeHL51	52	500	0	
091107	09:58	836	HL51 color	53	2223	color	
091107	09:58	836	JAHL51	54	527	3	
091107	09:58	836	JAseeHL47	55	500	0	
