date	time	subject	trialcode	trialnum	latency	response	
091107	15:04	850	JAseePR17	1	500	0	
091107	15:04	850	PR17 emerald	2	59620	dog	
091107	15:04	850	JAPR17	3	54494	6	
091107	15:04	850	JAseePR27	4	500	0	
091107	15:04	850	PR27 wheat	5	24577	jack	
091107	15:04	850	JAPR27	6	8305	6	
091107	15:04	850	JAseePR07	7	500	0	
091107	15:04	850	PR07 bog	8	9126	pop	
091107	15:04	850	JAPR07	9	10157	7	
091107	15:04	850	JAseePR23	10	500	0	
091107	15:04	850	PR23 companion	11	5328	saw	
091107	15:04	850	JAPR23	12	29597	8	
091107	15:04	850	JAseePR06	13	500	0	
091107	15:04	850	PR06 beast	14	10962	late	
091107	15:04	850	JAPR06	15	5653	9	
091107	15:04	850	JAseePR09	16	500	0	
091107	15:04	850	PR09 album	17	11060	crayon	
091107	15:04	850	JAPR09	18	8332	4	
091107	15:04	850	JAseePR21	19	500	0	
091107	15:04	850	PR21 innocence	20	5521	innocence	
091107	15:04	850	JAPR21	21	6622	3	
091107	15:04	850	JAseePR01	22	500	0	
091107	15:04	850	PR01 cash	23	6571	key	
091107	15:04	850	JAPR01	24	5558	4	
091107	15:04	850	JAseePR11	25	500	0	
091107	15:04	850	PR11 ounce	26	2516	ounce	
091107	15:04	850	JAPR11	27	8613	1	
091107	15:04	850	JAseePR25	28	500	0	
091107	15:04	850	PR25 saliva	29	3881	saliva	
091107	15:04	850	JAPR25	30	7524	10	
091107	15:04	850	JAseePR30	31	500	0	
091107	15:04	850	PR30 maiden	32	12738	time	
091107	15:04	850	JAPR30	33	9310	1	
091107	15:04	850	JAseePR03	34	500	0	
091107	15:04	850	PR03 acre	35	3947	shell	
091107	15:04	850	JAPR03	36	4119	5	
091107	15:04	850	JAseePR13	37	500	0	
091107	15:04	850	PR13 ambition	38	4964	tree	
091107	15:04	850	JAPR13	39	4599	1	
091107	15:04	850	JAseePR04	40	500	0	
091107	15:04	850	PR04 diaper	41	2737	diaper	
091107	15:04	850	JAPR04	42	7650	3	
091107	15:04	850	JAseeUR53	1	500	0	
091107	15:04	850	UR53 hell	2	14202	string	
091107	15:04	850	JAUR53	3	4247	5	
091107	15:04	850	JAseeUR13	4	500	0	
091107	15:04	850	UR13 almanac	5	3892	jaws	
091107	15:04	850	JAUR13	6	7903	2	
091107	15:04	850	JAseeHL07	7	500	0	
091107	15:04	850	HL07 king	8	4678	king	
091107	15:04	850	JAHL07	9	9118	5	
091107	15:04	850	JAseeLH05	10	500	0	
091107	15:04	850	LH05 chain	11	11182	grip	
091107	15:04	850	JALH05	12	10424	5	
091107	15:04	850	JAseeLH02	13	500	0	
091107	15:04	850	LH02 harm	14	3186	car	
091107	15:04	850	JALH02	15	6164	3	
091107	15:04	850	JAseeUR64	16	500	0	
091107	15:04	850	UR64 fist	17	16052	change	
091107	15:04	850	JAUR64	18	7394	5	
091107	15:04	850	JAseeUR32	19	500	0	
091107	15:04	850	UR32 navigator	20	9437	yellow	
091107	15:04	850	JAUR32	21	7007	8	
091107	15:04	850	JAseeLH50	22	500	0	
091107	15:04	850	LH50 measure	23	3380	below	
091107	15:04	850	JALH50	24	10123	6	
091107	15:04	850	JAseeLH27	25	500	0	
091107	15:04	850	LH27 condition	26	6719	clue	
091107	15:04	850	JALH27	27	6069	1	
091107	15:04	850	JAseeHL17	28	500	0	
091107	15:04	850	HL17 soap	29	2167	enter	
091107	15:04	850	JAHL17	30	4047	3	
091107	15:04	850	JAseeUR74	31	500	0	
091107	15:04	850	UR74 suitcase	32	9539	crack	
091107	15:04	850	JAUR74	33	5248	8	
091107	15:04	850	JAseeHL36	34	500	0	
091107	15:04	850	HL36 football	35	3392	football	
091107	15:04	850	JAHL36	36	4366	1	
091107	15:04	850	JAseeLH20	37	500	0	
091107	15:04	850	LH20 violation	38	6864	violate	
091107	15:04	850	JALH20	39	5247	6	
091107	15:04	850	JAseeLH54	40	500	0	
091107	15:04	850	LH54 limit	41	3143	throw	
091107	15:04	850	JALH54	42	4203	5	
